弹幕出现时间,弹幕格式,弹幕字体,弹幕颜色,弹幕时间戳,弹幕池,用户ID,rowID,弹幕信息
773.34900,1,25,16777215,Sun Jul 19 21:05:04 2020,0,b244db9a,35662976758317063,溜溜梅~
520.53900,1,25,16777215,Sun Jul 19 21:12:15 2020,0,d5b61349,35663202687647751,哇塞哇塞
1248.24100,1,25,16777215,Sun Jul 19 21:13:30 2020,0,b244db9a,35663241564127235,牛牛
152.46400,5,25,15138834,Sun Jul 19 21:26:54 2020,0,feec2df4,35663663281471495,咩～～～～～～～～～～～～～～
1065.55000,5,25,15138834,Sun Jul 19 21:27:57 2020,0,7a14fdc5,35663696588963843,你完了！
236.36900,5,25,15138834,Sun Jul 19 21:28:44 2020,0,feec2df4,35663720844623877,仙狐模式 开～
852.00800,5,25,15138834,Sun Jul 19 21:39:38 2020,0,feec2df4,35664064066093063,技术指导:长门（佩恩）
953.97600,5,25,15138834,Sun Jul 19 21:41:36 2020,0,feec2df4,35664125682515971,梅开二度
362.45000,1,25,16777215,Sun Jul 19 21:42:52 2020,0,3b690ff2,35664165404672003,见闻色霸气
154.66300,1,25,16777215,Sun Jul 19 21:43:22 2020,0,dc0b8592,35664181182595077,咩—————————————
1238.22000,1,25,16777215,Sun Jul 19 21:44:08 2020,0,49bb4eea,35664205420429317,终于会连招了哈哈哈
508.97000,1,25,16777215,Sun Jul 19 21:45:33 2020,0,3b690ff2,35664250172080135,晓组织脱衣必死
1023.99200,1,25,16777215,Sun Jul 19 21:45:34 2020,0,feec2df4,35664250647609351,技术指导:鸣人（蛙组手）
1020.38900,5,25,15138834,Sun Jul 19 21:45:55 2020,0,feec2df4,35664261606277123,技术指导:鸣人（蛙组手）
508.12700,1,25,16777215,Sun Jul 19 21:46:13 2020,0,8f6d7303,35664271099559939,鬼童丸
314.06600,1,18,16707842,Sun Jul 19 21:46:33 2020,0,dc0b8592,35664281717964803,鬼飞球哈哈
1029.38000,5,25,15138834,Sun Jul 19 21:46:34 2020,0,feec2df4,35664281855328263,动作指导:柯南
664.90600,1,25,16777215,Sun Jul 19 21:48:54 2020,0,1a749b4a,35664355499442181,随从：妹妹已开始行动
1071.67900,1,25,15138834,Sun Jul 19 21:56:22 2020,0,dc0b8592,35664590369980423,危危危危危
365.32000,1,25,16777215,Sun Jul 19 22:02:22 2020,0,2a5387d7,35664779219042309,引力波
365.32000,1,25,16755202,Sun Jul 19 22:02:30 2020,0,2a5387d7,35664783348334595,水滴
1071.95100,1,25,16777215,Sun Jul 19 22:07:07 2020,0,9d51c70a,35664928298237955,好的，你没了
443.73000,1,25,16777215,Sun Jul 19 22:08:25 2020,0,5d3edc1f,35664969140797445,愈史郎简直是珠世小姐的毒唯啊（dog）
508.95800,1,25,16777215,Sun Jul 19 22:09:01 2020,0,b9cdc543,35664988174024709,好丑
1144.98900,5,25,15138834,Sun Jul 19 22:15:42 2020,0,5deae8bc,35665198689288195,官方吐槽
874.15700,1,25,16777215,Sun Jul 19 22:39:01 2020,0,6fb81fad,35665931901337603,整点阳间音乐吧
552.42000,1,25,16777215,Sun Jul 19 23:02:36 2020,0,2f184f7d,35666673721671683,盲猜是身体的一部分
913.49300,1,25,16777215,Sun Jul 19 23:11:10 2020,0,f1e6c384,35666943058903047,玩球女可还行？
1215.91100,1,25,16777215,Sun Jul 19 23:23:46 2020,0,f615c632,35667339724193799,打太极哈哈哈哈
1408.32500,1,25,16777215,Mon Jul 20 00:19:01 2020,0,41f3d986,35669077602074629,妹妹声优好轻松
63.22800,1,25,16777215,Mon Jul 20 00:20:49 2020,0,9ef9edf7,35669134509342725,是田中阿
515.23900,1,25,16777215,Mon Jul 20 00:28:35 2020,0,9ef9edf7,35669378817589251,田中你经历了什么！
3.69900,1,25,16777215,Mon Jul 20 00:50:18 2020,0,a3407b4c,35670061496664067,不，你偷了
311.80500,1,25,16777215,Mon Jul 20 01:09:52 2020,0,baeb5a40,35670677140799495,放屁的声音
343.39100,1,25,16777215,Mon Jul 20 01:17:38 2020,0,b08371e2,35670921413918723,那你倒是出去啊
557.39100,1,25,16777215,Mon Jul 20 01:21:12 2020,0,b08371e2,35671033630425091,你们倒是去室外啊西吧……
484.70400,5,25,15138834,Mon Jul 20 01:24:10 2020,0,374b04f9,35671127011885061,继续脱啊
1119.03700,5,25,15138834,Mon Jul 20 01:36:30 2020,0,374b04f9,35671515066793989,该吃药了
5.62000,1,25,16777215,Mon Jul 20 02:27:49 2020,0,cdf4a788,35673129360556037,嘎嘎嘎嘎
1080.77000,1,25,15138834,Mon Jul 20 04:58:57 2020,0,273af2cf,35677883364016135,危危危
982.92000,1,25,16777215,Mon Jul 20 05:12:32 2020,0,d9126f2e,35678310871072771,神罗天征
405.78100,1,25,16777215,Mon Jul 20 06:18:04 2020,0,6ffd06d7,35680372300185603,重复去世
1406.81900,1,25,16777215,Mon Jul 20 06:55:35 2020,0,4edfd197,35681552522805253,阿伟出来走程序
690.44100,1,25,16777215,Mon Jul 20 07:17:53 2020,0,a84ce2dc,35682253875970051,牛顿的眼泪
1244.00400,1,25,16777215,Mon Jul 20 07:26:38 2020,0,a84ce2dc,35682529122975747,妞妞！
726.17500,1,25,16707842,Mon Jul 20 08:28:35 2020,0,df5270ed,35684478220763141,逐渐上头
633.96600,5,25,16777215,Mon Jul 20 08:36:14 2020,0,30ccf038,35684718782447623,遇事不决，量子力学
1020.99900,5,25,16777215,Mon Jul 20 08:41:24 2020,0,30ccf038,35684881452236803,动作指导：史蒂夫
1098.05000,5,25,16777215,Mon Jul 20 08:42:26 2020,0,30ccf038,35684913819156483,危危危危危危危危
1251.65100,5,25,16777215,Mon Jul 20 08:44:29 2020,0,30ccf038,35684978362155015,要用跨
976.81000,5,25,8700107,Mon Jul 20 08:53:22 2020,0,83946188,35685257908846595,黑金和sans直呼內行
1085.03200,1,25,15138834,Mon Jul 20 09:01:52 2020,0,7e0c95fd,35685524940783619,危危危危危危危危
440.23100,1,25,16777215,Mon Jul 20 09:04:56 2020,0,a1090d4b,35685621560246277,反向下饭
705.13000,1,25,14811775,Mon Jul 20 10:03:04 2020,0,7a097345,35687450349666307,xswl溜溜梅
989.62100,1,25,16777215,Mon Jul 20 10:09:24 2020,0,8a3ed1ff,35687649725382663,鼠标键好灵活
1229.88800,1,25,15138834,Mon Jul 20 10:11:26 2020,0,7a097345,35687713405927429,溜溜梅
486.23400,1,25,16777215,Mon Jul 20 10:40:42 2020,0,75cfc02f,35688634041499651,这位女施主打架就打架脱什么衣服啊喂
104.33600,5,25,15138834,Mon Jul 20 10:46:51 2020,0,4443056,35688827471265799,色拉都该撒
1101.08100,1,25,16777215,Mon Jul 20 10:54:52 2020,0,959ed1ec,35689079623385093,危危危危危危危
1276.75400,1,25,16646914,Mon Jul 20 10:58:04 2020,0,959ed1ec,35689180262039555,这就是你分首的借口
313.87700,1,25,16777215,Mon Jul 20 11:10:24 2020,0,531d274e,35689568386678791,好白，好长
265.50700,1,25,16777215,Mon Jul 20 11:16:36 2020,0,28502a76,35689763410804739,强行拆迁
989.78300,1,25,16777215,Mon Jul 20 11:20:17 2020,0,1078be45,35689879055106051,好强的神识
1074.22900,1,25,16777215,Mon Jul 20 11:21:41 2020,0,1078be45,35689923335421957,出buf了
1102.24100,1,25,16777215,Mon Jul 20 11:26:43 2020,0,a800c793,35690081866481667,你被强化了
16.81000,1,25,16777215,Mon Jul 20 11:30:49 2020,0,d8f2cf12,35690210913157127,手球犯规
1060.69100,1,25,16777215,Mon Jul 20 12:02:02 2020,0,70b32961,35691192392351747,你完了！！！！！！！！！！！！
405.89200,1,25,16646914,Mon Jul 20 12:02:25 2020,0,ed88c7d8,35691204699488263,再放送
1071.83000,1,25,16777215,Mon Jul 20 12:02:31 2020,0,70b32961,35691208049688581,你路走窄了
931.54200,1,25,16777215,Mon Jul 20 12:04:40 2020,0,811742a9,35691275417550855,哇哇哇哇哇哇哇哇哇哇哇哇啊啊啊
748.24300,1,25,16646914,Mon Jul 20 12:08:08 2020,0,ed88c7d8,35691384552292357,再放送
1269.32800,1,25,16777215,Mon Jul 20 12:10:19 2020,0,811742a9,35691453120774147,N B！！
740.89900,5,25,15138834,Mon Jul 20 12:21:37 2020,0,f4696e97,35691808464830467,梅开二度
845.27900,5,25,15138834,Mon Jul 20 12:23:36 2020,0,f4696e97,35691870832033799,Emmm
413.34100,1,25,16777215,Mon Jul 20 12:29:12 2020,0,27c9ec65,35692047081930757,水滴？
1106.15900,5,25,15138834,Mon Jul 20 12:29:21 2020,0,f4696e97,35692052137639939,你被强化了快上
408.17600,1,25,16777215,Mon Jul 20 12:29:26 2020,0,27c9ec65,35692054636396551,水滴？
246.26800,1,25,16777215,Mon Jul 20 12:33:59 2020,0,eaf07989,35692197835177987,麻衣
642.46600,1,25,16777215,Mon Jul 20 12:34:08 2020,0,8f1b64bf,35692202333044739,工具人妹妹
1104.05600,1,25,16777215,Mon Jul 20 12:41:26 2020,0,8f1b64bf,35692431905652743,变萌
1080.40900,5,25,15138834,Mon Jul 20 12:44:22 2020,0,4ad94345,35692524479709189,危危危危危危危危危危
271.78300,1,25,16777215,Mon Jul 20 12:54:05 2020,0,ddf46561,35692829876420611,哇偶头打爆了
458.91700,5,25,15772458,Mon Jul 20 12:57:24 2020,0,a552101c,35692934278414339,请您把头装好再说好吗？
875.72700,5,25,15138834,Mon Jul 20 13:03:35 2020,0,58db0357,35693129060319239,大贤者进行分析
1202.65300,5,25,16777215,Mon Jul 20 13:29:48 2020,0,7d1d13c9,35693953645281285,是消力！
470.56900,1,25,16777215,Mon Jul 20 13:37:41 2020,0,7f80d22a,35694201342001159,没头发！！！！当过老师嘛
848.15200,1,25,16777215,Mon Jul 20 13:40:57 2020,0,ba7495f4,35694304338378759,他可能是认真的
1135.53900,1,25,16777215,Mon Jul 20 13:41:26 2020,0,633aadbb,35694319294742533,太刀？
1070.52800,1,25,16777215,Mon Jul 20 13:43:47 2020,0,274f3367,35694393534971911,你没了
1081.40200,1,25,16777215,Mon Jul 20 13:43:59 2020,0,274f3367,35694399571623941,死定了
1094.73200,1,25,16777215,Mon Jul 20 13:44:12 2020,0,274f3367,35694406559334405,你完蛋了
1139.79200,1,25,16777215,Mon Jul 20 13:44:57 2020,0,274f3367,35694430216257543,闭眼
480.28000,1,25,16777215,Mon Jul 20 13:48:50 2020,0,d8b4d22f,35694552265785347,琦玉羡慕死了
534.00000,1,25,16777215,Mon Jul 20 13:49:48 2020,0,d8b4d22f,35694582799794179,人体描边大师
181.86800,1,25,16777215,Mon Jul 20 13:51:13 2020,0,f40ed008,35694627449208835,玩球······
274.62300,1,25,16777215,Mon Jul 20 13:52:46 2020,0,f40ed008,35694676075347973,···················
498.53900,1,25,16776960,Mon Jul 20 13:56:30 2020,0,f40ed008,35694793573531655,继续脱啊
1185.92500,1,25,16777215,Mon Jul 20 14:01:00 2020,0,d8b4d22f,35694934778970117,这是玩标量的
522.49500,1,25,16777215,Mon Jul 20 14:02:02 2020,0,d7221479,35694967457841155,不要走决战到天亮
1005.25300,1,25,16776960,Mon Jul 20 14:04:38 2020,0,f40ed008,35695049400385539,凹凸世界？
361.10100,1,25,16777215,Mon Jul 20 14:24:07 2020,0,a91314bc,35695661980057605,突然多普勒
628.69000,5,25,41194,Mon Jul 20 14:27:14 2020,0,fcf6b53e,35695760214327303,世界函数就太草了 D游戏吗
405.67300,1,25,16777215,Mon Jul 20 14:29:39 2020,0,50340a91,35695836134375431,唐三？千手修罗？
778.78800,1,25,16777215,Mon Jul 20 14:59:20 2020,0,85f491e7,35696770171797507,溜溜梅
553.19500,1,25,16777215,Mon Jul 20 15:04:46 2020,0,7640e529,35696941092831235,这篇的是导弹吗？
587.75600,1,25,16777215,Mon Jul 20 15:05:28 2020,0,7640e529,35696963051061251,把头长出来好吗？
709.29500,1,25,16777215,Mon Jul 20 15:08:06 2020,0,7640e529,35697045791571975,李白？？？’
782.53500,1,25,16777215,Mon Jul 20 15:09:26 2020,0,7640e529,35697087785992195,不是吧，头还没长出来。
974.94600,1,25,16777215,Mon Jul 20 15:13:12 2020,0,7640e529,35697206301294595,过山车。
509.60200,5,25,15138834,Mon Jul 20 15:15:56 2020,0,d603d328,35697292053315587,祈祷吧，圣哭螳螂
1058.88600,1,25,16777215,Mon Jul 20 15:15:58 2020,0,7640e529,35697293030588421,真実は一つ
1223.90100,1,25,16777215,Mon Jul 20 15:21:11 2020,0,7640e529,35697457466179587,技能没cd？
1264.95500,1,25,16777215,Mon Jul 20 15:37:15 2020,0,d2dc0e7c,35697962585686021,外行直呼内行
776.17800,1,25,16777215,Mon Jul 20 15:37:35 2020,0,8832fa70,35697973190459399,复读？
224.37500,5,25,15138834,Mon Jul 20 15:54:26 2020,0,e1085ac6,35698503306444805,鸣人的十字眼
765.56500,5,25,15138834,Mon Jul 20 16:03:52 2020,0,e1085ac6,35698799845834757,苹果 买小哥吗
1071.15100,1,25,16777215,Mon Jul 20 16:04:41 2020,0,57ae8982,35698825923395587,够man
513.95700,1,25,16777215,Mon Jul 20 16:33:38 2020,0,33f16852,35699736641011719,哪吒？
7.27200,1,25,15138834,Mon Jul 20 16:40:48 2020,0,bde1cf38,35699961717325829,路走窄了
15.69800,1,25,15138834,Mon Jul 20 16:40:54 2020,0,bde1cf38,35699965264134147,两位，路走窄了
179.18900,1,25,15138834,Mon Jul 20 16:41:11 2020,0,bde1cf38,35699973896536069,两位，路走窄了
634.59300,1,25,16777215,Mon Jul 20 16:54:24 2020,0,76e0b6e8,35700389494915077,躲避球
917.31800,5,25,16777215,Mon Jul 20 16:57:36 2020,0,f8a337,35700490317070339,阿妈忒拉丝
1407.02700,1,25,16777215,Mon Jul 20 17:14:15 2020,0,62dda532,35701014394830851,awsl
4.67900,1,25,38979,Mon Jul 20 17:14:42 2020,0,e8bf8ab3,35701028150050821,屁，你偷的还少了？
63.45800,5,25,38979,Mon Jul 20 17:15:31 2020,0,e8bf8ab3,35701053764665349,开工了，兄弟们
416.76100,1,25,16777215,Mon Jul 20 17:18:09 2020,0,2d4cbcb0,35701136602169349,钢之炼金术师？
1087.66400,1,25,16777215,Mon Jul 20 17:34:54 2020,0,69220a33,35701663556173829,嘲讽
1124.54300,1,25,16777215,Mon Jul 20 17:42:36 2020,0,60ba2a77,35701905819697155,刺瞎他的眼
1213.02400,1,25,16777215,Mon Jul 20 17:44:20 2020,0,60ba2a77,35701960616181765,原来你和那个西蓝花一样是分析派
1132.99500,1,25,16777215,Mon Jul 20 17:45:19 2020,0,6ce3d68b,35701991389265925,只要敢露血条，平a都给他打死
