弹幕出现时间,弹幕格式,弹幕字体,弹幕颜色,弹幕时间戳,弹幕池,用户ID,rowID,弹幕信息
55.76600,1,25,16777215,Wed Jul 22 19:26:48 2020,0,9e7a8c91,35795780617371653,超越姐姐保佑我！！！！吸吸吸！！
33.85500,1,25,16777215,Wed Jul 22 19:27:02 2020,0,2779f6b9,35795788266733573,祝我考上理想大学
18.76600,1,25,16777215,Wed Jul 22 19:27:05 2020,0,c201d739,35795789577977863,妹妹好
26.50600,5,25,16777215,Wed Jul 22 19:27:47 2020,0,8d6bc6c2,35795811838197763,优秀的鬼畜
5.46000,1,25,16777215,Wed Jul 22 19:27:58 2020,0,84c207cd,35795817547169795,高考666
7.82600,1,25,16777215,Wed Jul 22 19:28:46 2020,0,1eb29939,35795842601844739,希望自己运气爆棚保研浙大
27.22800,1,25,16777215,Wed Jul 22 19:28:46 2020,0,3563b475,35795842845114371,顺利考上公务员！！！
58.78000,1,25,16777215,Wed Jul 22 19:29:03 2020,0,84c207cd,35795851361648645,高考666吸吸欧气
24.06400,1,25,16777215,Wed Jul 22 19:29:26 2020,0,1eb29939,35795863774167109,浙大控制收了我吧
26.06400,1,25,16777215,Wed Jul 22 19:29:42 2020,0,1eb29939,35795871911116807,浙大控制学院收了我吧
9.68700,1,25,16777215,Wed Jul 22 19:29:49 2020,0,7ba01fdb,35795875772497927,超越妹妹
36.54300,1,25,16777215,Wed Jul 22 19:29:52 2020,0,a6dbdfd3,35795877278777347,高考500+!，超越帮我!
22.26000,1,25,16777215,Wed Jul 22 19:30:02 2020,0,7ba01fdb,35795882354409475,哥哥粉又来了
38.00700,1,25,16777215,Wed Jul 22 19:30:08 2020,0,a441852e,35795885834108931,吸，上岸
30.83900,1,25,16777215,Wed Jul 22 19:30:20 2020,0,1c60cb5c,35795892061077511,吸欧气
50.86400,1,25,16777215,Wed Jul 22 19:30:46 2020,0,1eb29939,35795905358069767,超越超越给我些幸运值，浙大冲啊
1.63100,5,25,16646914,Wed Jul 22 19:31:16 2020,0,cb733f1c,35795921354096645,祝我中考上岸
38.84100,5,25,16646914,Wed Jul 22 19:31:53 2020,0,cb733f1c,35795940892737607,中考490+
49.70300,1,25,16777215,Wed Jul 22 19:32:00 2020,0,ad288077,35795944301133829,发一条然后就失踪，有意思不
15.92200,1,25,16777215,Wed Jul 22 19:32:39 2020,0,76372536,35795964818096133,宝贝爱你
26.45600,1,25,16777215,Wed Jul 22 19:33:00 2020,0,7e5d443f,35795975686586371,高考上450
38.93200,1,25,16777215,Wed Jul 22 19:33:12 2020,0,7e5d443f,35795982177271815,高考450
12.66200,1,25,16777215,Wed Jul 22 19:33:36 2020,0,6a6c5926,35795994653753349,科目二稳过
2.96400,1,25,16777215,Wed Jul 22 19:34:46 2020,0,b701e63f,35796031154159623,宝贝来了
14.41900,1,25,16777215,Wed Jul 22 19:34:48 2020,0,c692e5d8,35796032583892999,高考成绩保佑！！！
17.14000,1,25,15138834,Wed Jul 22 19:34:52 2020,0,6e85b190,35796034526904327,高考550
48.75900,5,25,15138834,Wed Jul 22 19:34:53 2020,0,9086239f,35796034867691525,高考620
13.72200,1,25,16777215,Wed Jul 22 19:35:42 2020,0,2e2c89ee,35796060521103365,保佑我考上理想的大学
6.92400,1,25,16777215,Wed Jul 22 19:36:14 2020,0,4fb2011e,35796077409468423,成功上岸！！！！
40.91600,1,25,15138834,Wed Jul 22 19:36:48 2020,0,4fb2011e,35796095223201799,希望自己成功上岸！！！！！
45.53900,1,25,16777215,Wed Jul 22 19:38:18 2020,0,1eb177ad,35796142699577349,中考600+
0.79100,1,25,16777215,Wed Jul 22 19:38:41 2020,0,13a6cc05,35796154594099203,cccccccccccccccc
19.03100,1,25,16777215,Wed Jul 22 19:38:53 2020,0,4ce4dadd,35796161122533383,高考成绩580
15.94400,1,25,16777215,Wed Jul 22 19:39:46 2020,0,8cfb72ee,35796188625633287,中考顺利！一中一中！！！
16.16700,1,25,16777215,Wed Jul 22 19:39:58 2020,0,442fc8da,35796194949595141,北京外国语大学
