弹幕出现时间,弹幕格式,弹幕字体,弹幕颜色,弹幕时间戳,弹幕池,用户ID,rowID,弹幕信息
29.63600,1,25,16777215,Wed Jul 22 15:01:52 2020,0,1264a5c7,35787446453534727,美国说是误炸？可能吗？在那个时候，美国已经拥有了覆盖全球的GPS定位系统地图照实更
611.42500,1,25,16646914,Wed Jul 22 15:02:28 2020,0,20fac740,35787465626222597,聚是一团火，散是满天星
637.92900,1,25,15138834,Wed Jul 22 15:02:32 2020,0,f368da5c,35787467618516997,中国万岁！
763.78500,1,25,16777215,Wed Jul 22 15:03:12 2020,0,1940661e,35787488534986759,致敬
190.22500,1,25,16777215,Wed Jul 22 15:03:18 2020,0,167d2008,35787492036706307,致敬
78.24900,1,25,16777215,Wed Jul 22 15:03:37 2020,0,f90a200f,35787501476511751,81192立即返航
766.26100,1,25,15138834,Wed Jul 22 15:03:52 2020,0,8755c633,35787509639151619,致敬
496.92200,1,25,16777215,Wed Jul 22 15:05:08 2020,0,b725ed43,35787549424746501,谢谢你们！
781.24000,1,25,15138834,Wed Jul 22 15:05:35 2020,0,d9ff9a9a,35787563366612997,致敬
357.54500,1,25,16777215,Wed Jul 22 15:06:06 2020,0,167d2008,35787579606958085,泪目
766.33900,1,25,15138834,Wed Jul 22 15:07:28 2020,0,9446ccbb,35787622777880579,致敬
279.18100,1,25,16777215,Wed Jul 22 15:07:33 2020,0,c3ca7fe9,35787625525149703,致敬
618.45900,5,25,15138834,Wed Jul 22 15:08:35 2020,0,b982323a,35787657777774599,聚是一团火，散是满天星
619.83800,1,25,15138834,Wed Jul 22 15:09:39 2020,0,a647c12f,35787691672993795,聚是一团火散是满天星
802.64000,1,25,16777215,Wed Jul 22 15:10:11 2020,0,b5ec942a,35787708344303623,致敬先行者！
133.75000,1,25,16777215,Wed Jul 22 15:12:17 2020,0,49fbccbb,35787774331191299,bb
393.08300,1,25,16777215,Wed Jul 22 15:12:34 2020,0,1c60f131,35787783358906371,现在知道还不晚
599.17000,1,25,16777215,Wed Jul 22 15:13:24 2020,0,f90a200f,35787809371979781,聚是一团火，散是满天星
613.10800,1,25,16646914,Wed Jul 22 15:13:38 2020,0,f90a200f,35787816668495875,聚是一团火，散是满天星
460.21100,1,25,16777215,Wed Jul 22 15:14:16 2020,0,dec6e0e7,35787836557361157,致敬
88.02000,1,25,16777215,Wed Jul 22 15:15:03 2020,0,2ebb5ad6,35787861154856967,现在好多互联网大佬都在里面
71.69900,1,25,16777215,Wed Jul 22 15:15:12 2020,0,1fd6d1d3,35787866142408707,怒
74.82000,1,25,16777215,Wed Jul 22 15:15:23 2020,0,1fd6d1d3,35787871642714115,致敬
322.25900,1,25,16777215,Wed Jul 22 15:15:46 2020,0,83bf463d,35787883696619523,致敬！！！！！
772.53600,1,25,16646914,Wed Jul 22 15:16:21 2020,0,f90a200f,35787902135828487,致敬
178.42000,1,25,16777215,Wed Jul 22 15:17:10 2020,0,1fd6d1d3,35787928006295621,致敬
79.82600,1,25,16777215,Wed Jul 22 15:17:38 2020,0,bf614f30,35787942691078151,老不死
