弹幕出现时间,弹幕格式,弹幕字体,弹幕颜色,弹幕时间戳,弹幕池,用户ID,rowID,弹幕信息
200.48500,1,25,16777215,Wed Jul 22 09:29:39 2020,0,6a0e8a53,35776995816112135,1
223.75000,1,25,16777215,Wed Jul 22 09:30:15 2020,0,614d2692,35777014977789957,对  没台积电 大陆芯片还能早几十年
335.06000,1,25,16777215,Wed Jul 22 09:30:46 2020,0,31239968,35777031338196999,尽力了
599.36100,1,25,16777215,Wed Jul 22 09:31:30 2020,0,b2f667cd,35777054045110277,2
607.50300,1,25,16777215,Wed Jul 22 09:31:46 2020,0,8a680069,35777062404882435,和我合作
435.02700,1,25,16777215,Wed Jul 22 09:32:05 2020,0,3fe468d8,35777072450764805,这泪目个屁啊，又不是没给钱
605.01000,1,25,16777215,Wed Jul 22 09:32:37 2020,0,3fb5292b,35777089545699335,华为退出手机市场，像高通一样，卖芯片
77.06800,1,25,16777215,Wed Jul 22 09:32:41 2020,0,33f75198,35777091260645383,不是还有中芯？
507.11300,1,25,16777215,Wed Jul 22 09:33:00 2020,0,20f0d728,35777101675626501,你买一个试试，说话简直不经大脑
327.91000,1,25,16777215,Wed Jul 22 09:33:07 2020,0,614d2692,35777105176297479,没有台积电  大陆芯片前进十年以上
601.71700,1,25,16777215,Wed Jul 22 09:33:40 2020,0,6e5c972e,35777122190491655,2
643.73200,1,25,16777215,Wed Jul 22 09:33:45 2020,0,adeee2f1,35777125129650181,用苹果A系列
86.20000,1,25,16777215,Wed Jul 22 09:33:53 2020,0,2a0313b4,35777129193930757,1
193.76000,1,25,16777215,Wed Jul 22 09:36:00 2020,0,2a0313b4,35777195565121603,111
614.80500,1,25,15138834,Wed Jul 22 09:36:14 2020,0,6efaa8eb,35777203066634247,444444
198.60400,1,25,16777215,Wed Jul 22 09:36:26 2020,0,dffc3b20,35777209617088519,1
431.45700,1,25,16777215,Wed Jul 22 09:36:58 2020,0,696f1fb0,35777226404265991,可这是9系麒麟啊
335.58400,1,25,16777215,Wed Jul 22 09:36:59 2020,0,33f75198,35777226786996227,仁至义尽
429.04500,1,25,16777215,Wed Jul 22 09:37:01 2020,0,37b31ecc,35777227918934021,毕竟是商人，要挣钱的啊
612.81200,1,25,16777215,Wed Jul 22 09:37:28 2020,0,31239968,35777241880723463,发哥，唯一了
607.42900,1,25,16777215,Wed Jul 22 09:37:51 2020,0,6a0e8a53,35777254046826503,2
604.57200,1,25,16777215,Wed Jul 22 09:38:14 2020,0,3a5937ca,35777266013175815,2
120.51600,1,25,16777215,Wed Jul 22 09:38:19 2020,0,49011cf3,35777268887846919,qq～……￥#< 
498.24000,1,25,16777215,Wed Jul 22 09:38:29 2020,0,612e9189,35777273842368519,自己造，不招人代工了。加油华为！
559.61600,1,25,16777215,Wed Jul 22 09:39:12 2020,0,37b31ecc,35777296373121027,联发科
643.48600,1,25,16777215,Wed Jul 22 09:39:21 2020,0,31239968,35777301386887173,2
484.82500,1,25,16777215,Wed Jul 22 09:39:26 2020,0,da0d95b,35777303836884999,2
612.30700,1,25,16777215,Wed Jul 22 09:40:04 2020,0,37b31ecc,35777323996282885,0
600.16400,1,25,16777215,Wed Jul 22 09:40:09 2020,0,f2a536d1,35777326146387973,222
580.22000,1,25,16777215,Wed Jul 22 09:40:26 2020,0,612e9189,35777335401119751,联发科？那我不用华为了，买小米不香嘛？
476.86000,1,25,16777215,Wed Jul 22 09:40:50 2020,0,2a0313b4,35777347793715203,11111
77.27700,1,25,16777215,Wed Jul 22 09:40:53 2020,0,5d36e1a,35777349450989571,涨价了哈哈哈哈
598.54000,1,25,16777215,Wed Jul 22 09:40:56 2020,0,612e9189,35777351027523589,自己做！！！
486.64000,1,25,16777215,Wed Jul 22 09:40:56 2020,0,2b377c8,35777351185858567,国家再不出手华为就gg
604.64600,1,25,16777215,Wed Jul 22 09:41:05 2020,0,69cd64e8,35777355935907909,2222
481.19400,1,25,16777215,Wed Jul 22 09:41:09 2020,0,dffc3b20,35777357764624389,2
627.76000,1,25,16777215,Wed Jul 22 09:41:31 2020,0,612e9189,35777369147441157,1
83.62500,1,25,16777215,Wed Jul 22 09:41:43 2020,0,b6254cbb,35777375494471687,2
511.52000,1,25,16777215,Wed Jul 22 09:41:44 2020,0,2a0313b4,35777376224280579,愿用联发科也不愿意用骁龙
200.05300,1,25,16777215,Wed Jul 22 09:41:50 2020,0,e94d9690,35777379122020357,1
86.35200,1,25,16777215,Wed Jul 22 09:42:11 2020,0,b6de5ba7,35777390504837123,2
